Id	Code	Name	Standard Class	Domain	Vocab	Validity	Concept
582392	6db87d9e-5adf-4e14-b39a-b9e6aaa05b51	sodium fluoride 12.3mg/mL DENTAL GEL [kolorz sixty second fluoride blue raspberry, kolorz sixty second fluoride cherry cheesecake, kolorz sixty second fluoride cotton candy, kolorz sixty second fluoride pina colada, kolorz sixty second fluoride triple min	Prescription Drug	Drug	SPL	Valid	Classification
582467	7e8ff906-fbc2-e1bf-e053-2a91aa0a3326	achillea millefolium - aconitum napellus - arnica montana - atropa belladonna - calcium sulfide - co... 2[hp_X]/30mL / 3[hp_X]/30mL / 4[hp_X]/30mL / 6[hp_X]/30mL / 12[hp_X]/30mL ORAL SPRAY [guna-oral]	OTC Drug	Drug	SPL	Valid	Classification
582493	82dc4567-5e68-0e5b-e053-2a91aa0adeff	aconitum napellus - apis mellifera - atropa belladonna - basic cupric carbonate - bryonia alba root ... 3[hp_X]/30mL / 4[hp_C]/30mL / 4[hp_X]/30mL / 6[hp_X]/30mL / 12[hp_X]/30mL / 30[hp_X]/30mL / 200[hp_X ORAL SOLUTION/ DROPS [guna-flam]	OTC Drug	Drug	SPL	Valid	Classification
584346	250470761	sodium fluoride 1.23g/g DENTAL AEROSOL, FOAM [kolorz sixty second fluoride foam triple mint]	9-digit NDC	Drug	NDC	Valid	Non-standard
584350	250470765	sodium fluoride .9mg/g DENTAL AEROSOL, FOAM [kolorz neutral fluoride foam triple mint]	9-digit NDC	Drug	NDC	Valid	Non-standard
584351	250470771	sodium fluoride 12.3mg/mL DENTAL GEL [kolorz sixty second fluoride triple mint]	9-digit NDC	Drug	NDC	Valid	Non-standard
584656	695170616	bacitracin, neomycin, polymyxin b, pramoxine 5mg/g / 10mg/g / 500[iU]/g / 5000[iU]/g TOPICAL OINTMENT [pentrexcilina triple antibiotic plus pain relief]	9-digit NDC	Drug	NDC	Valid	Non-standard
586562	OMOP3135427	Atropa belladonna fruiting top extract 0.0000000501 MG/MG / Bismuth 0.00001 MG/MG / boric acid 0.00001 MG/MG / Charcoal 0.00000501 MG/MG / Strychnos nux-vomica whole extract 0.0000000501 MG/MG Oral Powder [Vitafolia Oesogast] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
586573	OMOP3135709	Agar 0.756 MG/MG / Atropa belladonna fruiting top extract 0.00325 MG/MG / Frangula alnus bark extract 0.013 MG/MG / Papaverine 0.00215 MG/MG Oral Powder [Belladonna Regulin] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
586608	OMOP3138049	Agar 0.756 MG/MG / Atropa belladonna fruiting top extract 0.00325 MG/MG / Frangula alnus bark extract 0.013 MG/MG / Papaverine 0.00215 MG/MG Oral Powder Box of 1	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
586636	OMOP3135076	Atropa belladonna fruiting top extract 0.0000000501 MG/MG / Bismuth 0.00001 MG/MG / boric acid 0.00001 MG/MG / Charcoal 0.00000501 MG/MG / Strychnos nux-vomica whole extract 0.0000000501 MG/MG Oral Powder [Vitafolia Ventrikur] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
586705	OMOP3135505	Atropa belladonna fruiting top extract 0.0000000501 MG/MG / Bismuth 0.00001 MG/MG / boric acid 0.00001 MG/MG / Charcoal 0.00000501 MG/MG / Strychnos nux-vomica whole extract 0.0000000501 MG/MG Oral Powder [Vitafolia Oesogast]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
587303	OMOP3136782	Atropa belladonna fruiting top extract 0.0000000501 MG/MG / Bismuth 0.00001 MG/MG / boric acid 0.00001 MG/MG / Charcoal 0.00000501 MG/MG / Strychnos nux-vomica whole extract 0.0000000501 MG/MG Oral Powder	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
587391	OMOP3136100	Atropa belladonna fruiting top extract 0.0000000501 MG/MG / Bismuth 0.00001 MG/MG / boric acid 0.00001 MG/MG / Charcoal 0.00000501 MG/MG / Strychnos nux-vomica whole extract 0.0000000501 MG/MG Oral Powder [Vitafolia Ventrikur]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
588279	OMOP3138222	Agar 0.756 MG/MG / Atropa belladonna fruiting top extract 0.00326 MG/MG / Frangula alnus bark extract 0.013 MG/MG / Papaverine 0.00216 MG/MG Oral Powder [Belladonna Regulin] Box of 1	Branded Drug Box	Drug	RxNorm Extension	Valid	Standard
588540	OMOP3138014	Agar 0.756 MG/MG / Atropa belladonna fruiting top extract 0.00326 MG/MG / Frangula alnus bark extract 0.013 MG/MG / Papaverine 0.00216 MG/MG Oral Powder [Belladonna Regulin]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
589413	OMOP3136122	Agar 0.756 MG/MG / Atropa belladonna fruiting top extract 0.00325 MG/MG / Frangula alnus bark extract 0.013 MG/MG / Papaverine 0.00215 MG/MG Oral Powder	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
589885	OMOP3135344	Agar 0.756 MG/MG / Atropa belladonna fruiting top extract 0.00326 MG/MG / Frangula alnus bark extract 0.013 MG/MG / Papaverine 0.00216 MG/MG Oral Powder	Clinical Drug	Drug	RxNorm Extension	Valid	Standard
590135	OMOP3136580	Agar 0.756 MG/MG / Atropa belladonna fruiting top extract 0.00325 MG/MG / Frangula alnus bark extract 0.013 MG/MG / Papaverine 0.00215 MG/MG Oral Powder [Belladonna Regulin]	Branded Drug	Drug	RxNorm Extension	Valid	Standard
590141	OMOP3135046	Agar 0.756 MG/MG / Atropa belladonna fruiting top extract 0.00326 MG/MG / Frangula alnus bark extract 0.013 MG/MG / Papaverine 0.00216 MG/MG Oral Powder Box of 1	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
590487	OMOP3136491	Atropa belladonna fruiting top extract 0.0000000501 MG/MG / Bismuth 0.00001 MG/MG / boric acid 0.00001 MG/MG / Charcoal 0.00000501 MG/MG / Strychnos nux-vomica whole extract 0.0000000501 MG/MG Oral Powder Box of 1	Clinical Drug Box	Drug	RxNorm Extension	Valid	Standard
590826	6825fc59-ddc0-435d-b83f-0840f869d288	LEADER TRIPLE ANTIBIOTIC AND PAIN RELIEF - bacitracin, neomycin, polymyxin b, pramoxine hcl ointment	OTC Drug	Drug	SPL	Valid	Classification
590842	0d37b354-fa16-42f0-923b-1b83dc991ce8	TRIPLE FLU DEFENSE - alianthus, anas barbariae, arnica, belladonna, byronia, calcarea sulph, gelsemium, influenzinum, ipecacuanha, nux vomica, phosphorus, phytolacca liquid	OTC Drug	Drug	SPL	Valid	Classification
590933	f4d26053-32aa-4cc9-8460-556acc38fe33	SNORESTOP NASOSPRAY 60 - strychnos nux-vomica seed,atropa belladonna,ephedra distachya flowering twig,goldenseal,potassium dichromate,teucrium marum,histamine dihydrochloride liquid liquid	OTC Drug	Drug	SPL	Valid	Classification
591062	e9e913d8-8ec8-4465-ad3a-b524f6710a0f	GOOD SENSE TRIPLE ANTIBIOTIC - bacitracin zinc, neomycin sulfate, polymyxin b, pramoxine hcl ointment	OTC Drug	Drug	SPL	Valid	Classification
591465	784a7c7d-96ad-4b5d-bece-090f7495f260	alianthus, anas barbariae, arnica, belladonna, byronia, calcarea sulph, gelsemium, influenzinum, ipe... 30[hp_C]/30mL ORAL LIQUID [triple flu defense]	OTC Drug	Drug	SPL	Valid	Classification
591574	7d67d154-e4a6-3bec-e053-2a91aa0ad320	strychnos nux-vomica seed,atropa belladonna,ephedra distachya flowering twig,goldenseal,potassium di... 6[hp_X]/9mL / 12[hp_X]/9mL NASAL LIQUID [snorestop nasospray 60]	OTC Drug	Drug	SPL	Valid	Classification
591836	7e404435-c346-221f-e053-2a91aa0ad44e	atropa belladonna 30[hp_C]/mL ORAL LIQUID [belladonna]	OTC Drug	Drug	SPL	Valid	Classification
592510	7e8f7213-7f6e-14ab-e053-2991aa0a4669	aldesleukin - arsenic trioxide - atropa belladonna - canakinumab - echinacea angustifolia - graphite... 4[hp_C]/30mL / 6[hp_C]/30mL / 7[hp_C]/30mL ORAL SOLUTION/ DROPS [guna-dermo]	OTC Drug	Drug	SPL	Valid	Classification
592512	7e8f9d55-ff6d-cbe7-e053-2a91aa0a382e	activated charcoal - arnica montana - atropa belladonna - canakinumab - hydrocotyle asiatica extract... 4[hp_C]/30mL / 6[hp_C]/30mL / 6[hp_X]/30mL / 10[hp_X]/30mL / 12[hp_X]/30mL ORAL SOLUTION/ DROPS [guna-hemorrhoids]	OTC Drug	Drug	SPL	Valid	Classification
592514	7e8ff1d2-88ff-5776-e053-2a91aa0a6e1c	aconitum napellus - apis mellifera - arnica montana - arsenic trioxide - atropa belladonna - calcium... 3[hp_X]/4g / 4[hp_C]/4g / 7[hp_C]/4g / 8[hp_X]/4g / 10[hp_X]/4g / 12[hp_C]/4g ORAL PELLET [anti age vein]	OTC Drug	Drug	SPL	Valid	Classification
593339	611520199	strychnos nux-vomica seed,atropa belladonna,ephedra distachya flowering twig,goldenseal,potassium di... 6[hp_X]/9mL / 12[hp_X]/9mL NASAL LIQUID	9-digit NDC	Drug	NDC	Valid	Non-standard
593967	61152019999	strychnos nux-vomica seed,atropa belladonna,ephedra distachya flowering twig,goldenseal,potassium di... 6[hp_X]/9mL / 12[hp_X]/9mL NASAL LIQUID	11-digit NDC	Drug	NDC	Valid	Non-standard
596256	e81918ae-2ae4-7259-e053-2995a90a7f41	bacitracin zin, neomycin sulfate, polymyxin b sulfate 3.5mg/g / 400[USP'U]/g / 5000[USP'U]/g TOPICAL OINTMENT [green guard triple antibiotic]	OTC Drug	Drug	SPL	Valid	Classification
596615	453e05e8-7571-4d4c-b4d9-676664e55b59	zinc oxide 12.8g/100g TOPICAL OINTMENT [triple diaper rash]	OTC Drug	Drug	SPL	Valid	Classification
598285	df354e38-e229-8b5d-e053-2995a90af979	bacitracin 5mg/g / 400[iU]/g / 5000[iU]/g TOPICAL OINTMENT [medichoice triple antibiotic]	OTC Drug	Drug	SPL	Valid	Classification
605092	1010405004	Paroxysmal atrial fibrillation with rapid ventricular response	Disorder	Condition	SNOMED	Valid	Standard
606035	1142040009	Right atrial non-cavotricuspid isthmus dependent macro re-entrant atrial tachycardia	Disorder	Condition	SNOMED	Valid	Standard
606036	1142041008	Non-scar mediated right atrial non-cavotricuspid isthmus dependent macro re-entrant atrial tachycardia	Disorder	Condition	SNOMED	Valid	Standard
606055	1142067003	Non scar mediated left atrial non-cavotricuspid isthmus dependent macro re-entrant atrial tachycardia	Disorder	Condition	SNOMED	Valid	Standard
606057	1142069000	Scar mediated left atrial non-cavotricuspid isthmus dependent macro re-entrant atrial tachycardia	Disorder	Condition	SNOMED	Valid	Standard
606069	1142093005	Left atrial non-cavotricuspid isthmus dependent macro re-entrant atrial tachycardia	Disorder	Condition	SNOMED	Valid	Standard
606087	1142114001	Scar mediated right atrial non-cavotricuspid isthmus dependent macro re-entrant atrial tachycardia	Disorder	Condition	SNOMED	Valid	Standard
606096	1142123003	Atrial premature depolarization with aberrant ventricular conduction	Disorder	Condition	SNOMED	Valid	Standard
606097	1142124009	Atrial premature depolarization with normal conduction	Disorder	Condition	SNOMED	Valid	Standard
606540	1145201004	Postoperative migration of atrial septal occluder	Disorder	Condition	SNOMED	Valid	Standard
608597	1362841000000106	Assessment using ORBIT-AF (Outcomes Registry for Better Informed Treatment of Atrial Fibrillation) bleeding risk score	Procedure	Measurement	SNOMED	Valid	Non-standard
608598	1362851000000109	ORBIT-AF (Outcomes Registry for Better Informed Treatment of Atrial Fibrillation) bleeding risk score	Staging / Scales	Measurement	SNOMED	Valid	Standard
608599	1362861000000107	ORBIT-AF (Outcomes Registry for Better Informed Treatment of Atrial Fibrillation) bleeding risk score	Observable Entity	Measurement	SNOMED	Valid	Non-standard
618973	880006003	Acquired abnormality of right atrium	Disorder	Condition	SNOMED	Valid	Standard
620383	26e66025-9457-42b3-9319-51302c17506e	TRIPLE ANTIBIOTIC - bacitracin zinc, neomycin sulfate, and polymyxin b sulfate ointment	OTC Drug	Drug	SPL	Valid	Classification
620444	9b8f2046-5886-440d-a7fc-a71138d7f34b	TRIPLE ANTIBIOTIC - bacitracin zinc, neomycin sulfate, polymyxin b sulfate, polymyxin b cream	OTC Drug	Drug	SPL	Valid	Classification
620803	627b6581-9e02-470b-908f-8e510f4b9f94	bacitracin zinc, neomycin sulfate, and polymyxin b sulfate 3.5mg/.5g / 400[iU]/.5g / 5000[iU]/.5g TOPICAL OINTMENT [triple antibiotic]	OTC Drug	Drug	SPL	Valid	Classification
621116	e8178375-fe5a-a2fe-e053-2a95a90a8537	bacitracin zinc, neomycin sulfate, polymyxin b sulfate, polymyxin b 3.5mg/g / 400[CFU]/g / 5000[CFU]/g TOPICAL CREAM [triple antibiotic]	OTC Drug	Drug	SPL	Valid	Classification
630958	524d65e7-9dc6-47b0-a924-46a765fa1869	TRIPLE ANTIBIOTIC - polymyxin b sulfate, bacitracin zinc and neomycin sulfate ointment	OTC Drug	Drug	SPL	Valid	Classification
631137	00e60e31-75c9-4671-921b-5f1bcbfbb54c	bacitracin zinc, neomycin sulfate, polymyxin b sulfate, pramoxine hydrochloride 10mg/g / 3.5mg/g / 500[USP'U]/g / 10000[USP'U]/g TOPICAL OINTMENT [triple antibiotic and burn relief]	OTC Drug	Drug	SPL	Valid	Classification
631670	92ac92a1-762e-5c83-e053-2995a90a3350	aconitum napellus - asclepias curassavica - atropa belladonna - cairina moschata heart/liver autolys... 3[hp_C]/g / 5[hp_C]/g / 7[hp_C]/g / 9[hp_C]/g ORAL PELLET [guna-flu]	OTC Drug	Drug	SPL	Valid	Classification
632061	ed116c62-4776-3e77-e053-2995a90a32b0	atropa belladonna,ephedra distachya flowering twig,histamine dihydrochloride,goldenseal,potassium di... NASAL; ORAL KIT [snorestop double action]	OTC Drug	Drug	SPL	Valid	Classification
632476	ed769147-dfc1-3ebc-e053-2995a90a9ead	atropa belladonna,ephedra distachya flowering twig,histamine dihydrochloride,goldenseal,potassium di... NASAL; ORAL KIT [snorestop starter kit 60]	OTC Drug	Drug	SPL	Valid	Classification
632519	ed7e0c7f-2dd0-bee9-e053-2995a90a8512	atropa belladonna,capsicum,citrullus colocynthis fruit pulp,magnesium phosphate, dibasic,toxicodendr... 3[hp_X]/113g TOPICAL CREAM [leg and back pain relief]	OTC Drug	Drug	SPL	Valid	Classification
633242	611520200	atropa belladonna,ephedra distachya flowering twig,histamine dihydrochloride,goldenseal,potassium di... NASAL; ORAL KIT	9-digit NDC	Drug	NDC	Valid	Non-standard
633478	61152020060	atropa belladonna,ephedra distachya flowering twig,histamine dihydrochloride,goldenseal,potassium di... NASAL; ORAL KIT	11-digit NDC	Drug	NDC	Valid	Non-standard
633479	61152030077	atropa belladonna,ephedra distachya flowering twig,histamine dihydrochloride,goldenseal,potassium di... NASAL; ORAL KIT	11-digit NDC	Drug	NDC	Valid	Non-standard
634087	62795103404	t-relief 2[hp_X]/1 / 3[hp_M]/1 / 3[hp_X]/1 / 4[hp_X]/1 / 8[hp_X]/1 ORAL TABLET, CHEWABLE	11-digit NDC	Drug	NDC	Valid	Non-standard
634246	f9a48f73-aa12-cf68-e053-6294a90a8e53	TRIPLE ANTIBIOTIC - bacitracin zinc, neomycin sulfate, polymyxin b sulfate ointment	OTC Drug	Drug	SPL	Valid	Classification
634545	a8bbe3cf-19b1-4144-bf60-1f4cefefdc76	bacitracin zinc, neomycin sulfate, polymyxin b sulfate 3.5mg/g / 400[USP'U]/g / 5000[USP'U]/g TOPICAL OINTMENT [careone triple antibiotic]	OTC Drug	Drug	SPL	Valid	Classification
634674	f9a48f73-aa13-cf68-e053-6294a90a8e53	bacitracin zinc, neomycin sulfate, polymyxin b sulfate 3.5mg/g / 400[iU]/g / 5000[iU]/g TOPICAL OINTMENT [triple antibiotic]	OTC Drug	Drug	SPL	Valid	Classification
634896	fa3e667d-20c4-9ee9-e053-6294a90aeb35	bacitracin,neomycin,polymxin, pramoxine 10mg/g / 3.5mg/g / 500[USP'U]/g / 10000[USP'U]/g TOPICAL OINTMENT [leader triple antibiotic and pain relief]	OTC Drug	Drug	SPL	Valid	Classification
724616	0795T	Transcatheter insertion of permanent dual-chamber leadless pacemaker, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography, right ventriculography, femoral venography) and device evaluation (eg, interrogation or prog...	CPT4	Procedure	CPT4	Valid	Standard
724617	0796T	Transcatheter insertion of permanent dual-chamber leadless pacemaker, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography, right ventriculography, femoral venography) and device evaluation (eg, interrogation or prog...	CPT4	Procedure	CPT4	Valid	Standard
724618	0797T	Transcatheter insertion of permanent dual-chamber leadless pacemaker, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography, right ventriculography, femoral venography) and device evaluation (eg, interrogation or prog...	CPT4	Procedure	CPT4	Valid	Standard
724619	0798T	Transcatheter removal of permanent dual-chamber leadless pacemaker, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography, right ventriculography, femoral venography), when performed; complete system (ie, right atrial...	CPT4	Procedure	CPT4	Valid	Standard
724620	0799T	Transcatheter removal of permanent dual-chamber leadless pacemaker, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography, right ventriculography, femoral venography), when performed; right atrial pacemaker component	CPT4	Procedure	CPT4	Valid	Standard
724621	0800T	Transcatheter removal of permanent dual-chamber leadless pacemaker, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography, right ventriculography, femoral venography), when performed; right ventricular pacemaker compo...	CPT4	Procedure	CPT4	Valid	Standard
724622	0801T	Transcatheter removal and replacement of permanent dual-chamber leadless pacemaker, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography, right ventriculography, femoral venography) and device evaluation (eg, interro...	CPT4	Procedure	CPT4	Valid	Standard
724623	0802T	Transcatheter removal and replacement of permanent dual-chamber leadless pacemaker, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography, right ventriculography, femoral venography) and device evaluation (eg, interro...	CPT4	Procedure	CPT4	Valid	Standard
724624	0803T	Transcatheter removal and replacement of permanent dual-chamber leadless pacemaker, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography, right ventriculography, femoral venography) and device evaluation (eg, interro...	CPT4	Procedure	CPT4	Valid	Standard
724643	0823T	Transcatheter insertion of permanent single-chamber leadless pacemaker, right atrial, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography and/or right ventriculography, femoral venography, cavography) and device eva...	CPT4	Procedure	CPT4	Valid	Standard
724644	0824T	Transcatheter removal of permanent single-chamber leadless pacemaker, right atrial, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography and/or right ventriculography, femoral venography, cavography), when performed	CPT4	Procedure	CPT4	Valid	Standard
724645	0825T	Transcatheter removal and replacement of permanent single-chamber leadless pacemaker, right atrial, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography and/or right ventriculography, femoral venography, cavography)...	CPT4	Procedure	CPT4	Valid	Standard
724690	1037893	Transcatheter insertion of permanent dual-chamber leadless pacemaker, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography, right ventriculography, femoral venography) and device evaluation (eg, interrogation or prog...	CPT4 Hierarchy	Procedure	CPT4	Valid	Classification
724691	1037897	Transcatheter removal of permanent dual-chamber leadless pacemaker, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography, right ventriculography, femoral venography), when performed	CPT4 Hierarchy	Procedure	CPT4	Valid	Classification
724692	1037901	Transcatheter removal and replacement of permanent dual-chamber leadless pacemaker, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography, right ventriculography, femoral venography) and device evaluation (eg, interro...	CPT4 Hierarchy	Procedure	CPT4	Valid	Classification
724728	1038217	Right Atrial Leadless Pacemaker	CPT4 Hierarchy	Procedure	CPT4	Valid	Classification
724984	1031063	Initiation and monitoring marginal (extended) cadaver donor lung(s) organ perfusion system by physician or qualified health care professional, including physiological and laboratory assessment (eg, pulmonary artery flow, pulmonary artery pressure, left...	CPT4 Hierarchy	Procedure	CPT4	Valid	Classification
725023	0495T	Initiation and monitoring marginal (extended) cadaver donor lung(s) organ perfusion system by physician or qualified health care professional, including physiological and laboratory assessment (eg, pulmonary artery flow, pulmonary artery pressure, left...	CPT4	Procedure	CPT4	Valid	Standard
725024	0496T	Initiation and monitoring marginal (extended) cadaver donor lung(s) organ perfusion system by physician or qualified health care professional, including physiological and laboratory assessment (eg, pulmonary artery flow, pulmonary artery pressure, left...	CPT4	Procedure	CPT4	Valid	Standard
725867	4d2184f0-30f3-4d8c-b51e-1a879be25640	BHI URI-CONTROL - apis mellifera, silver nitrate, atropa belladonna, lytta vesicatoria, causticum, equisetum hyemale, petroselinum crispum, pulsatilla vulgaris, smilax regelii root, and turpentine oil tablet	OTC Drug	Drug	SPL	Valid	Classification
726434	62795900402	apis mellifera, silver nitrate, atropa belladonna, lytta vesicatoria, causticum, equisetum hyemale, ... 4[hp_X]/1 / 6[hp_X]/1 / 8[hp_X]/1 ORAL TABLET	11-digit NDC	Drug	NDC	Valid	Non-standard
726566	627959004	apis mellifera, silver nitrate, atropa belladonna, lytta vesicatoria, causticum, equisetum hyemale, ... 4[hp_X]/1 / 6[hp_X]/1 / 8[hp_X]/1 ORAL TABLET	9-digit NDC	Drug	NDC	Valid	Non-standard
726735	dae7e76d-c8fe-4409-97c3-fa8026b80cf5	bacitracin zinc, neomycin sulfate, polymyxin-b sulfate, pramoxine hydrochloride 10mg/g / 3.5mg/g / 500[iU]/g / 10000[USP'U]/g TOPICAL OINTMENT [triple antibiotic]	OTC Drug	Drug	SPL	Valid	Classification
726796	d9cfec21-3da0-29c2-e053-2995a90a1cb2	bacitracin zinc, neomycin sulfate , polymyxin b sulfate. 3.5mg/g / 400[USP'U]/g / 5000[USP'U]/g TOPICAL OINTMENT [triple antibiotic]	OTC Drug	Drug	SPL	Valid	Classification
726810	d9cc5841-c226-08b7-e053-2995a90ad0ea	bacitracin zinc neomycin sulfate polymyxin b 400U/g / 3.5mg/g / 5000U/g TOPICAL OINTMENT [procuretriple antibiotic triple antibiotic]	OTC Drug	Drug	SPL	Valid	Classification
727096	d918e365-2601-4a6d-e053-2995a90ae932	benzalkonium chloride 1.33mg/g TOPICAL SWAB [bzk cleansing swabsticks 4 triple]	OTC Drug	Drug	SPL	Valid	Classification
727293	a5b300f9-daba-418b-b9f9-d2838586ea54	bacitracin zinc, neomycin, polymyxin b 3.5mg/g / 400[USP'U]/g / 5000[USP'U]/g TOPICAL OINTMENT [dg health triple antibiotic]	OTC Drug	Drug	SPL	Valid	Classification
727398	739f2f93-cb22-42f4-ab70-d61518723e1a	apis mellifera, silver nitrate, atropa belladonna, lytta vesicatoria, causticum, equisetum hyemale, ... 4[hp_X]/1 / 6[hp_X]/1 / 8[hp_X]/1 ORAL TABLET [bhi uri-control]	OTC Drug	Drug	SPL	Valid	Classification
727501	3c05e2a6-5afe-4751-b811-6c2ea8890319	bacitracin, neomycin, polymyxin b, pramoxine hcl 10mg/g / 3.5mg/g / 500[USP'U]/g / 10000[USP'U]/g TOPICAL OINTMENT [triple antibiotic plus maximum strength]	OTC Drug	Drug	SPL	Valid	Classification
727770	52c74f75-d7ef-481b-b580-fba402d03d75	BZK CLEANSING SWABSTICKS 4 TRIPLE - benzalkonium chloride swab	OTC Drug	Drug	SPL	Valid	Classification
728860	a834022b-a11c-4531-9478-07f659a306da	sodium fluoride 1.1mg/g DENTAL PASTE, DENTIFRICE [colgate triple action]	OTC Drug	Drug	SPL	Valid	Classification
728934	d4425714-fed4-48e5-bbfe-0ad3c25d57c5	atropa belladonna 30[hp_C]/1 SUBLINGUAL PELLET [belladonna]	OTC Drug	Drug	SPL	Valid	Classification
733801	C567260	Neutropenia, Severe Congenital, Autosomal Recessive 4	Suppl Concept	Condition	MeSH	Valid	Non-standard
736166	b8eb74cf-9451-4305-a14a-3d0fc0b0c10d	DRY EYE RELIEF - atropa belladonna, euphrasia stricta and mercuric chloride solution/ drops	OTC Drug	Drug	SPL	Valid	Classification
736175	3b946693-0688-42a8-99ad-175ef87b7331	WELLY BRAVERY TRIPLE ANTIBIOTIC WITH PAIN RELIEF - bacitracin zinc, polymyxin b sulfate, neomycin sulfate, pramoxine hcl ointment	OTC Drug	Drug	SPL	Valid	Classification
736183	ef317a09-b19b-4e37-8c00-c3b43b0ebdb4	COMPLETE EYE RELIEF - atropa belladonna, euphrasia stricta and mercuric chloride solution/ drops	OTC Drug	Drug	SPL	Valid	Classification
736293	819f8846-7172-463a-e053-2a91aa0a6377	CVS SEVERE TOOTHACHE AND GUM RELIEF TRIPLE MEDICATED - benzocaine, menthol, zinc chloride cream	OTC Drug	Drug	SPL	Valid	Classification
736297	8190e4f9-4606-3abb-e053-2991aa0a4a49	CVS SEVERE TOOTHACHE AND GUM RELIEF TRIPLE MEDICATED - benzocaine, menthol, zinc chloride gel	OTC Drug	Drug	SPL	Valid	Classification
736327	7270f7f8-6a49-4167-83c6-9b6d00a57ed6	CIRCLE K TRIPLE ANTIBIOTIC - bacitracin zinc, neomycin sulfate and polymyxin b sulfate ointment	OTC Drug	Drug	SPL	Valid	Classification
736533	2d77f382-3bd4-435e-9cb8-90668d292e9e	atropa belladonna, euphrasia stricta and mercuric chloride 6[hp_X]/10mL OPHTHALMIC SOLUTION/ DROPS [dry eye relief]	OTC Drug	Drug	SPL	Valid	Classification
