Id	Code	Name	Standard Class	Domain	Vocab	Validity	Concept
198705	93205000	Malignant mast cell tumor of lymph nodes of inguinal region AND/OR lower limb	Disorder	Condition	SNOMED	Invalid	Non-standard
200667	93201009	Malignant mast cell tumor of intrapelvic lymph nodes	Disorder	Condition	SNOMED	Valid	Standard
201059	60002000	Hypertrophic gastritis	Disorder	Condition	SNOMED	Valid	Standard
254062	372146004	Acute chest syndrome	Disorder	Condition	SNOMED	Valid	Standard
314963	414341000	Giant cell arteritis	Disorder	Condition	SNOMED	Valid	Standard
315523	36472007	Sickle cell-thalassemia disease	Disorder	Condition	SNOMED	Valid	Standard
318382	93208003	Malignant mast cell tumor of extranodal AND/OR solid organ site	Disorder	Condition	SNOMED	Invalid	Non-standard
320073	165517008	Neutropenia	Clinical Finding	Condition	SNOMED	Valid	Standard
374923	193093009	Bell's palsy	Disorder	Condition	SNOMED	Valid	Standard
377229	187833006	Malignant neoplasm of auditory tube, middle ear and mastoid air cells	Disorder	Condition	SNOMED	Valid	Standard
381275	85672005	Anterior horn cell disease	Disorder	Condition	SNOMED	Valid	Standard
432447	441219009	Atypical glandular cells on cervical Papanicolaou smear	Clinical Finding	Condition	SNOMED	Valid	Standard
432574	109969005	Diffuse large B-cell lymphoma	Disorder	Condition	SNOMED	Valid	Standard
432668	15350006	Central giant cell reparative granuloma of jaw	Disorder	Condition	SNOMED	Valid	Standard
432739	38292009	Red blood cell disorder	Disorder	Condition	SNOMED	Valid	Standard
434008	54097007	White blood cell disorder	Disorder	Condition	SNOMED	Valid	Standard
434170	441087007	Atypical squamous cells of undetermined significance on cervical Papanicolaou smear	Clinical Finding	Condition	SNOMED	Valid	Standard
434601	93202002	Malignant mast cell tumor of intrathoracic lymph nodes	Disorder	Condition	SNOMED	Valid	Standard
434881	109977009	Peripheral T-cell lymphoma (clinical)	Disorder	Condition	SNOMED	Valid	Standard
435495	93204001	Malignant mast cell tumor of lymph nodes of head, face AND/OR neck	Disorder	Condition	SNOMED	Invalid	Non-standard
435651	441088002	Atypical squamous cells on cervical Papanicolaou smear cannot exclude high grade squamous intraepithelial lesion	Clinical Finding	Condition	SNOMED	Valid	Standard
435658	441115009	Atypical squamous cells on vaginal Papanicolaou smear cannot exclude high grade squamous intraepithelial lesion	Clinical Finding	Condition	SNOMED	Valid	Standard
436200	95413004	Nodular tenosynovitis	Disorder	Condition	SNOMED	Valid	Standard
436245	441072002	Atypical glandular cells on vaginal Papanicolaou smear	Clinical Finding	Condition	SNOMED	Valid	Standard
436920	373168002	Reticulosarcoma	Disorder	Condition	SNOMED	Valid	Standard
437233	109989006	Multiple myeloma	Disorder	Condition	SNOMED	Valid	Standard
439000	398293003	Cellular immune defect	Clinical Finding	Condition	SNOMED	Valid	Standard
439412	397007003	Mast cell disorder	Disorder	Condition	SNOMED	Valid	Standard
439651	168448002	Cell chromosome examination abnormal	Clinical Finding	Condition	SNOMED	Valid	Standard
439789	127069007	Hemophagocytic syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
440499	202425008	Diffuse tenosynovial giant cell tumor of upper arm	Disorder	Condition	SNOMED	Valid	Standard
441235	277637000	Large cell anaplastic lymphoma	Disorder	Condition	SNOMED	Invalid	Non-standard
441245	93203007	Malignant mast cell tumor of lymph nodes of axilla AND/OR upper limb	Disorder	Condition	SNOMED	Invalid	Non-standard
441420	365683008	Urine microscopy: presence of cells - finding	Clinical Finding	Condition	SNOMED	Valid	Standard
441691	441099000	Atypical squamous cells of undetermined significance on vaginal Papanicolaou smear	Clinical Finding	Condition	SNOMED	Valid	Standard
443344	302914006	Barrett's esophagus	Disorder	Condition	SNOMED	Valid	Standard
443417	312820003	Diffuse tenosynovial giant cell tumor of lower limb	Disorder	Condition	SNOMED	Valid	Standard
443709	441086003	Atypical squamous cells of undetermined significance on anal Papanicolaou smear	Clinical Finding	Condition	SNOMED	Valid	Standard
443715	441114008	Atypical squamous cells on anal Papanicolaou smear cannot exclude high grade squamous intraepithelial lesion	Clinical Finding	Condition	SNOMED	Valid	Standard
443736	414653009	Mast cell neoplasm	Disorder	Condition	SNOMED	Valid	Standard
443743	415111003	Plasma cell neoplasm	Disorder	Condition	SNOMED	Valid	Standard
600828	78461000119105	Metastatic squamous cell carcinoma to skin	Disorder	Condition	SNOMED	Valid	Non-standard
600835	91211000119109	Metastatic small cell neuroendocrine carcinoma to pleura	Disorder	Condition	SNOMED	Valid	Non-standard
600852	105041000119109	Metastatic squamous cell carcinoma to lung	Disorder	Condition	SNOMED	Valid	Non-standard
600854	107811000119106	Metastatic small cell neuroendocrine carcinoma to liver	Disorder	Condition	SNOMED	Valid	Non-standard
602030	682541000119106	Primary basal cell carcinoma of skin of perianal area	Disorder	Condition	SNOMED	Valid	Standard
602104	688671000119103	Primary squamous cell carcinoma of anterior floor of mouth	Disorder	Condition	SNOMED	Valid	Standard
602105	688681000119100	Primary squamous cell carcinoma of body of tongue	Disorder	Condition	SNOMED	Valid	Standard
602106	688691000119102	Primary squamous cell carcinoma of anterior wall of urinary bladder	Disorder	Condition	SNOMED	Valid	Standard
602107	688711000119104	Primary squamous cell carcinoma of aryepiglottic fold	Disorder	Condition	SNOMED	Valid	Standard
602108	688731000119109	Primary squamous cell carcinoma of neck of urinary bladder	Disorder	Condition	SNOMED	Valid	Standard
602109	688751000119103	Primary squamous cell carcinoma of border of tongue	Disorder	Condition	SNOMED	Valid	Standard
602110	688781000119105	Primary squamous cell carcinoma of commissure of lip	Disorder	Condition	SNOMED	Valid	Standard
602111	688811000119107	Primary squamous cell carcinoma of dorsal surface of tongue	Disorder	Condition	SNOMED	Valid	Standard
602112	688861000119105	Primary squamous cell carcinoma of hard palate	Disorder	Condition	SNOMED	Valid	Standard
602113	688891000119103	Primary squamous cell carcinoma of mucous membrane of lip	Disorder	Condition	SNOMED	Valid	Standard
602114	688901000119104	Primary squamous cell carcinoma of mucous membrane of lower lip	Disorder	Condition	SNOMED	Valid	Standard
602115	688911000119101	Primary squamous cell carcinoma of mucous membrane of upper lip	Disorder	Condition	SNOMED	Valid	Standard
602116	688931000119106	Primary squamous cell carcinoma of lateral floor of mouth	Disorder	Condition	SNOMED	Valid	Standard
602117	688941000119102	Primary squamous cell carcinoma of lateral wall of urinary bladder	Disorder	Condition	SNOMED	Valid	Standard
602118	688981000119107	Primary squamous cell carcinoma of lower gum	Disorder	Condition	SNOMED	Valid	Standard
602119	689211000119102	Primary squamous cell carcinoma of perianal skin	Disorder	Condition	SNOMED	Valid	Standard
602120	689231000119107	Primary squamous cell carcinoma of posterior wall of urinary bladder	Disorder	Condition	SNOMED	Valid	Standard
602121	689251000119101	Primary squamous cell carcinoma of posterior wall of nasopharynx	Disorder	Condition	SNOMED	Valid	Standard
602122	689281000119108	Primary squamous cell carcinoma of retromolar area	Disorder	Condition	SNOMED	Valid	Standard
602123	689311000119105	Primary squamous cell carcinoma of soft palate	Disorder	Condition	SNOMED	Valid	Standard
602124	689361000119108	Primary squamous cell carcinoma of tonsillar fossa	Disorder	Condition	SNOMED	Valid	Standard
602125	689371000119102	Primary squamous cell carcinoma of tonsillar pillar	Disorder	Condition	SNOMED	Valid	Standard
602126	689401000119104	Primary squamous cell carcinoma of upper gum	Disorder	Condition	SNOMED	Valid	Standard
602127	689441000119102	Primary squamous cell carcinoma of ureteral orifice	Disorder	Condition	SNOMED	Valid	Standard
602128	689451000119100	Primary squamous cell carcinoma of uvula	Disorder	Condition	SNOMED	Valid	Standard
602129	689471000119109	Primary squamous cell carcinoma of inferior surface of tongue	Disorder	Condition	SNOMED	Valid	Standard
602130	689481000119107	Primary squamous cell carcinoma of vermilion border of lower lip	Disorder	Condition	SNOMED	Valid	Standard
602131	689491000119105	Primary squamous cell carcinoma of vermilion border of upper lip	Disorder	Condition	SNOMED	Valid	Standard
602132	689771000119103	Primary transitional cell carcinoma of anterior wall of urinary bladder	Disorder	Condition	SNOMED	Valid	Standard
602133	689781000119100	Primary transitional cell carcinoma of neck of urinary bladder	Disorder	Condition	SNOMED	Valid	Standard
602134	689791000119102	Primary transitional cell carcinoma of dome of urinary bladder	Disorder	Condition	SNOMED	Valid	Standard
602135	689801000119101	Primary transitional cell carcinoma of lateral wall of urinary bladder	Disorder	Condition	SNOMED	Valid	Standard
602136	689821000119105	Primary transitional cell carcinoma of posterior wall of urinary bladder	Disorder	Condition	SNOMED	Valid	Standard
602137	689831000119108	Primary transitional cell carcinoma of trigone of urinary bladder	Disorder	Condition	SNOMED	Valid	Standard
602138	689851000119102	Primary transitional cell carcinoma of ureteral orifice	Disorder	Condition	SNOMED	Valid	Standard
602140	690121000119109	Primary basal cell carcinoma of skin of scrotum	Disorder	Condition	SNOMED	Valid	Standard
602141	690141000119103	Primary basal cell carcinoma of skin of male genitalia	Disorder	Condition	SNOMED	Valid	Standard
602159	1081841000119106	Primary small cell carcinoma of lower lobe of left lung	Disorder	Condition	SNOMED	Valid	Standard
602160	1081851000119108	Primary small cell carcinoma of left main bronchus	Disorder	Condition	SNOMED	Valid	Standard
602161	1081861000119105	Primary small cell carcinoma of upper lobe of left lung	Disorder	Condition	SNOMED	Valid	Standard
602162	1082131000119104	Primary squamous cell carcinoma of skin of left shoulder	Disorder	Condition	SNOMED	Valid	Standard
602163	1082141000119108	Primary squamous cell carcinoma of upper lobe of left lung	Disorder	Condition	SNOMED	Valid	Standard
602164	1082171000119101	Primary squamous cell carcinoma of skin of right upper limb	Disorder	Condition	SNOMED	Valid	Standard
602165	1082181000119103	Primary squamous cell carcinoma of conjunctiva of right eye	Disorder	Condition	SNOMED	Valid	Standard
602166	1082211000119104	Primary squamous cell carcinoma of skin of right hip	Disorder	Condition	SNOMED	Valid	Standard
602167	1082231000119109	Primary squamous cell carcinoma of lower lobe of right lung	Disorder	Condition	SNOMED	Valid	Standard
602168	1082241000119100	Primary squamous cell carcinoma of right main bronchus	Disorder	Condition	SNOMED	Valid	Standard
602169	1082251000119103	Primary squamous cell carcinoma of middle lobe of right lung	Disorder	Condition	SNOMED	Valid	Standard
602170	1082261000119101	Primary squamous cell carcinoma of skin of right shoulder	Disorder	Condition	SNOMED	Valid	Standard
602171	1082271000119107	Primary squamous cell carcinoma of upper lobe of right lung	Disorder	Condition	SNOMED	Valid	Standard
602666	1079181000119102	Primary basal cell carcinoma of skin of right hip	Disorder	Condition	SNOMED	Valid	Standard
602667	1079201000119101	Primary basal cell carcinoma of skin of right shoulder	Disorder	Condition	SNOMED	Valid	Standard
602682	1080501000119104	Primary large cell carcinoma of lower lobe of right lung	Disorder	Condition	SNOMED	Valid	Standard
602695	1081911000119101	Primary small cell carcinoma of middle lobe of right lung	Disorder	Condition	SNOMED	Valid	Standard
602696	1081921000119108	Primary small cell carcinoma of upper lobe of right lung	Disorder	Condition	SNOMED	Valid	Standard
602697	1082111000119109	Primary squamous cell carcinoma of lower lobe of left lung	Disorder	Condition	SNOMED	Valid	Standard
602698	1082121000119102	Primary squamous cell carcinoma of left main bronchus	Disorder	Condition	SNOMED	Valid	Standard
603009	1153335008	Osteonecrosis due to acquired red cell aplasia	Disorder	Condition	SNOMED	Valid	Standard
603017	1153414007	Acute chest syndrome due to sickle cell hemoglobin C disease with crisis	Disorder	Condition	SNOMED	Valid	Standard
603018	1153415008	Acute splenic sequestration due to sickle cell hemoglobin C disease with crisis	Disorder	Condition	SNOMED	Valid	Standard
603116	1156414004	Giant cell glioblastoma of brain	Disorder	Condition	SNOMED	Valid	Standard
603122	1156420003	Desmoplastic small round cell tumor	Disorder	Condition	SNOMED	Valid	Standard
603322	16697831000119103	Idiopathic mast cell activation syndrome	Disorder	Condition	SNOMED	Valid	Standard
604297	878808006	Nongerminomatous germ cell tumor of central nervous system	Disorder	Condition	SNOMED	Valid	Standard
604641	1003435001	Linear basal cell nevus	Disorder	Condition	SNOMED	Valid	Standard
604643	1003437009	Leydig cell hypoplasia due to complete luteinizing hormone receptor inactivation	Disorder	Condition	SNOMED	Valid	Standard
604644	1003438004	Leydig cell hypoplasia due to partial luteinizing hormone receptor inactivation	Disorder	Condition	SNOMED	Valid	Standard
604666	1003473002	B cell lymphocyte aplasia caused by drug	Disorder	Condition	SNOMED	Valid	Standard
605230	1010656004	Adenoid squamous cell carcinoma of nasopharynx	Disorder	Condition	SNOMED	Valid	Standard
605241	1010669000	Primary squamous cell carcinoma of superior wall of nasopharynx	Disorder	Condition	SNOMED	Valid	Standard
605245	1010674008	Basaloid squamous cell carcinoma of nasopharynx	Disorder	Condition	SNOMED	Valid	Standard
605246	1010675009	Squamous cell carcinoma of posterior wall of nasopharynx	Disorder	Condition	SNOMED	Valid	Standard
605248	1010677001	Primary squamous cell carcinomas of anterior wall of nasopharynx	Disorder	Condition	SNOMED	Valid	Standard
605250	1010679003	Primary squamous cell carcinoma of lateral wall of nasopharynx	Disorder	Condition	SNOMED	Valid	Standard
605252	1010681001	Primary squamous cell carcinoma of overlapping sites of nasopharynx	Disorder	Condition	SNOMED	Valid	Standard
605435	1079121000119101	Primary basal cell carcinoma of skin of left hip	Disorder	Condition	SNOMED	Valid	Standard
605436	1079141000119107	Primary basal cell carcinoma of skin of left shoulder	Disorder	Condition	SNOMED	Valid	Standard
605445	1080451000119101	Primary large cell carcinoma of lower lobe of left lung	Disorder	Condition	SNOMED	Valid	Standard
605446	1080471000119105	Primary large cell carcinoma of upper lobe of left lung	Disorder	Condition	SNOMED	Valid	Standard
605447	1080531000119106	Primary large cell carcinoma of upper lobe of right lung	Disorder	Condition	SNOMED	Valid	Standard
605476	1081891000119103	Primary small cell carcinoma of lower lobe of right lung	Disorder	Condition	SNOMED	Valid	Standard
605477	1081901000119104	Primary small cell carcinoma of right main bronchus	Disorder	Condition	SNOMED	Valid	Standard
605478	1082051000119106	Primary squamous cell carcinoma of skin of left upper limb	Disorder	Condition	SNOMED	Valid	Standard
605479	1082061000119108	Primary squamous cell carcinoma of conjunctiva of left eye	Disorder	Condition	SNOMED	Valid	Standard
605480	1082091000119101	Primary squamous cell carcinoma of skin of left hip	Disorder	Condition	SNOMED	Valid	Standard
605821	1141627001	Non-small cell lung carcinoma with NRG1 fusion	Disorder	Condition	SNOMED	Valid	Standard
606950	1148895008	Hemolytic anemia due to red cell enolase deficiency	Disorder	Condition	SNOMED	Valid	Standard
606954	1148901006	Squamous cell carcinoma of male genital	Disorder	Condition	SNOMED	Valid	Standard
606971	1148921007	Glomerular disorder due to sickle cell trait	Disorder	Condition	SNOMED	Valid	Standard
606981	1148931000	Cystic renal cell carcinoma of kidney	Disorder	Condition	SNOMED	Valid	Standard
607373	1153336009	Pediatric nodal marginal zone B cell lymphoma	Disorder	Condition	SNOMED	Valid	Standard
607429	1153412006	Acute chest syndrome due to sickle cell thalassemia with crisis	Disorder	Condition	SNOMED	Valid	Standard
607430	1153413001	Acute splenic sequestration of spleen due to sickle cell thalassemia with crisis	Disorder	Condition	SNOMED	Valid	Standard
607973	1156452003	Mixed germ cell tumor	Disorder	Condition	SNOMED	Valid	Standard
607985	1156469001	Large cell medulloblastoma of brain	Disorder	Condition	SNOMED	Valid	Standard
607994	1156495004	Dendritic cell sarcoma	Disorder	Condition	SNOMED	Valid	Standard
608196	1156992005	Congenital interstitial cell of Cajal hyperplasia with neuronal intestinal dysplasia	Disorder	Condition	SNOMED	Valid	Standard
608242	1157062009	Giant cell glioblastoma of central nervous system	Disorder	Condition	SNOMED	Valid	Standard
608853	105051000119106	Metastatic undifferentiated large cell carcinoma to lung	Disorder	Condition	SNOMED	Valid	Non-standard
608855	107831000119101	Metastatic squamous cell carcinoma to liver	Disorder	Condition	SNOMED	Valid	Non-standard
608887	15949941000119101	Primary squamous cell carcinoma of skin of left breast	Disorder	Condition	SNOMED	Valid	Standard
608888	15950021000119100	Primary squamous cell carcinoma of skin of right breast	Disorder	Condition	SNOMED	Valid	Standard
608890	15950101000119108	Primary basal cell carcinoma of skin of right breast	Disorder	Condition	SNOMED	Valid	Standard
608891	15950141000119105	Primary basal cell carcinoma of skin of left breast	Disorder	Condition	SNOMED	Valid	Standard
608896	15956701000119109	Metastatic small cell carcinoma to left lung	Disorder	Condition	SNOMED	Valid	Non-standard
608925	15955901000119104	Primary small cell carcinoma of right lung	Disorder	Condition	SNOMED	Valid	Standard
608926	15955941000119102	Primary small cell carcinoma of left lung	Disorder	Condition	SNOMED	Valid	Standard
608929	15956661000119102	Metastatic small cell carcinoma to right lung	Disorder	Condition	SNOMED	Valid	Non-standard
608930	15956741000119106	Bilateral metastatic small cell carcinoma to lungs	Disorder	Condition	SNOMED	Valid	Non-standard
608931	15957141000119109	Metastatic squamous cell carcinoma to bilateral lungs	Disorder	Condition	SNOMED	Valid	Non-standard
608932	15957181000119104	Metastatic squamous cell carcinoma to right lung	Disorder	Condition	SNOMED	Valid	Non-standard
608933	15957221000119107	Metastatic squamous cell carcinoma to left lung	Disorder	Condition	SNOMED	Valid	Non-standard
608943	15958301000119109	Metastatic squamous cell carcinoma to right kidney	Disorder	Condition	SNOMED	Valid	Non-standard
608944	15958381000119101	Metastatic squamous cell carcinoma to left kidney	Disorder	Condition	SNOMED	Valid	Non-standard
609042	16218761000119102	Primary squamous cell carcinoma of skin of lip	Disorder	Condition	SNOMED	Valid	Standard
609075	16527441000119105	Primary non-small cell carcinoma of lower lobe of left lung	Disorder	Condition	SNOMED	Valid	Standard
609076	16527481000119100	Primary non-small cell carcinoma of middle lobe of right lung	Disorder	Condition	SNOMED	Valid	Standard
609077	16527521000119100	Primary non-small cell carcinoma of upper lobe of left lung	Disorder	Condition	SNOMED	Valid	Standard
609078	16527561000119105	Primary non-small cell carcinoma of lower lobe of right lung	Disorder	Condition	SNOMED	Valid	Standard
609079	16527601000119105	Primary non-small cell carcinoma of right lung	Disorder	Condition	SNOMED	Valid	Standard
609080	16527641000119107	Primary non-small cell carcinoma of left lung	Disorder	Condition	SNOMED	Valid	Standard
609081	16527721000119108	Primary non-small cell carcinoma of upper lobe of right lung	Disorder	Condition	SNOMED	Valid	Standard
609123	16774551000119100	Primary basal cell carcinoma of skin of left hand	Disorder	Condition	SNOMED	Valid	Standard
609124	16774591000119105	Primary basal cell carcinoma of skin of right hand	Disorder	Condition	SNOMED	Valid	Standard
609125	16774671000119108	Primary basal cell carcinoma of skin of labium majus	Disorder	Condition	SNOMED	Valid	Standard
609127	16782241000119104	Primary squamous cell carcinoma of skin of left hand	Disorder	Condition	SNOMED	Valid	Standard
609128	16782321000119104	Primary squamous cell carcinoma of skin of right hand	Disorder	Condition	SNOMED	Valid	Standard
609194	16899941000119102	Primary squamous cell carcinoma of skin of anus	Disorder	Condition	SNOMED	Valid	Standard
609198	16905381000119100	Primary basal cell carcinoma of left upper eyelid	Disorder	Condition	SNOMED	Valid	Standard
609199	16905421000119109	Primary basal cell carcinoma of right upper eyelid	Disorder	Condition	SNOMED	Valid	Standard
609200	16905461000119104	Primary basal cell carcinoma of right lower eyelid	Disorder	Condition	SNOMED	Valid	Standard
609201	16905501000119104	Primary basal cell carcinoma of left lower eyelid	Disorder	Condition	SNOMED	Valid	Standard
609204	16906481000119103	Primary squamous cell carcinoma of right upper eyelid	Disorder	Condition	SNOMED	Valid	Standard
609205	16906521000119103	Primary squamous cell carcinoma of right lower eyelid	Disorder	Condition	SNOMED	Valid	Standard
609206	16906561000119108	Primary squamous cell carcinoma of left upper eyelid	Disorder	Condition	SNOMED	Valid	Standard
609207	16906601000119108	Primary squamous cell carcinoma of left lower eyelid	Disorder	Condition	SNOMED	Valid	Standard
609216	16908281000119101	Squamous cell carcinoma in situ of skin of right lower eyelid	Disorder	Condition	SNOMED	Valid	Standard
609217	16908321000119106	Squamous cell carcinoma in situ of skin of left lower eyelid	Disorder	Condition	SNOMED	Valid	Standard
609240	688801000119109	Primary squamous cell carcinoma of dome of urinary bladder	Disorder	Condition	SNOMED	Valid	Standard
609241	689501000119103	Primary squamous cell carcinoma of vestibule of mouth	Disorder	Condition	SNOMED	Valid	Standard
609274	878805009	Renal granular cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
618470	455733521000119103	Primary squamous cell carcinoma of skin of head and/or neck	Disorder	Condition	SNOMED	Valid	Standard
618675	763101411000119100	Primary renal cell carcinoma of left kidney	Disorder	Condition	SNOMED	Valid	Standard
618683	84821000119100	Primary follicular dendritic cell sarcoma of spleen	Disorder	Condition	SNOMED	Valid	Standard
619340	894171571000119107	Primary renal cell carcinoma of right kidney	Disorder	Condition	SNOMED	Valid	Standard
619738	897597009	No epithelial cells seen in urine via microscopy	Clinical Finding	Condition	SNOMED	Valid	Standard
619739	897598004	No leukocytes seen in urine via microscopy	Clinical Finding	Condition	SNOMED	Valid	Standard
619740	897599007	No cells seen in urine via microscopy	Clinical Finding	Condition	SNOMED	Valid	Standard
619829	91271000119101	Metastatic squamous cell carcinoma to bone	Disorder	Condition	SNOMED	Valid	Non-standard
705827	D000077428	GATA2 Deficiency	Main Heading	Condition	MeSH	Valid	Non-standard
711463	8070/6-C08.0	Squamous cell carcinoma, metastatic, NOS, of submandibular gland	ICDO Condition	Condition	ICDO3	Valid	Non-standard
711473	8070/6-C49.9	Squamous cell carcinoma, metastatic, NOS, of connective, Subcutaneous and other soft tissues, NOS	ICDO Condition	Condition	ICDO3	Valid	Non-standard
711484	8070/6-C77.1	Squamous cell carcinoma, metastatic, NOS, of intrathoracic lymph nodes	ICDO Condition	Condition	ICDO3	Valid	Non-standard
711500	8070/6-C77.0	Squamous cell carcinoma, metastatic, NOS, of lymph nodes of head, face and neck	ICDO Condition	Condition	ICDO3	Valid	Non-standard
711517	8070/6-C44.9	Squamous cell carcinoma, metastatic, NOS, of skin, NOS	ICDO Condition	Condition	ICDO3	Valid	Non-standard
711523	8070/6-C07.9	Squamous cell carcinoma, metastatic, NOS, of parotid gland	ICDO Condition	Condition	ICDO3	Valid	Non-standard
711531	8070/6-C34.9	Squamous cell carcinoma, metastatic, NOS, of lung, NOS	ICDO Condition	Condition	ICDO3	Valid	Non-standard
711549	8070/6-C15.9	Squamous cell carcinoma, metastatic, NOS, of esophagus, NOS	ICDO Condition	Condition	ICDO3	Valid	Non-standard
711562	8070/6-C44.4	Squamous cell carcinoma, metastatic, NOS, of skin of scalp and neck	ICDO Condition	Condition	ICDO3	Valid	Non-standard
711563	8070/6-C77.4	Squamous cell carcinoma, metastatic, NOS, of lymph nodes of inguinal region or leg	ICDO Condition	Condition	ICDO3	Valid	Non-standard
711565	8070/6-C22.0	Squamous cell carcinoma, metastatic, NOS, of liver	ICDO Condition	Condition	ICDO3	Valid	Non-standard
711570	8070/6-C09.9	Squamous cell carcinoma, metastatic, NOS, of tonsil, NOS	ICDO Condition	Condition	ICDO3	Valid	Non-standard
711579	8070/6-C77.3	Squamous cell carcinoma, metastatic, NOS, of lymph nodes of axilla or arm	ICDO Condition	Condition	ICDO3	Valid	Non-standard
711581	8070/6-C01.9	Squamous cell carcinoma, metastatic, NOS, of base of tongue, NOS	ICDO Condition	Condition	ICDO3	Valid	Non-standard
730573	8313/1-C56.9	Clear cell borderline tumor of ovary	ICDO Condition	Condition	ICDO3	Valid	Standard
730578	8323/1-C64.9	Clear cell papillary renal cell carcinoma of kidney, NOS	ICDO Condition	Condition	ICDO3	Valid	Standard
733590	D054739	Dendritic Cell Sarcoma, Interdigitating	Main Heading	Condition	MeSH	Valid	Non-standard
733594	D058405	Desmoplastic Small Round Cell Tumor	Main Heading	Condition	MeSH	Valid	Non-standard
733613	D000092423	Limbal Stem Cell Deficiency	Main Heading	Condition	MeSH	Valid	Non-standard
733728	C537067	Focal cortical dysplasia of Taylor	Suppl Concept	Condition	MeSH	Valid	Non-standard
733785	C537372	Multi-centric Castleman's Disease	Suppl Concept	Condition	MeSH	Valid	Non-standard
751701	9751/1-C42.4	Langerhans cell histiocytosis, NOS, of hematopoietic system, NOS	ICDO Condition	Condition	ICDO3	Valid	Non-standard
751711	9538/1-C72.9	Clear cell meningioma of nervous system, NOS	ICDO Condition	Condition	ICDO3	Valid	Standard
